173	173	48.727836918869	37.539754807949	bus 
174	174	48.723514374217	37.53906816244	bus 
175	175	48.725600495161	37.538003325462	bus 
178	178	48.723068474546	37.539172768593	bus 
179	179	48.716294560081	37.537413239479	bus 
180	180	48.716600715396	37.53724962473	bus 
181	181	48.709077249524	37.526724636554	bus 
182	182	48.70894627356	37.526539564133	bus 
183	183	48.711388742201	37.533414065838	bus 
184	184	48.711374583304	37.533781528473	bus 
185	185	48.707009913446	37.518061101436	bus 
186	186	48.706868311976	37.518240809441	bus 
187	187	48.702878526813	37.508788704872	bus 
188	188	48.703560034256	37.510349750518	bus 
190	190	48.701667721998	37.499985694885	bus 
191	191	48.701683653829	37.49940097332	bus 
192	192	48.700260390326	37.488696277141	bus 
193	193	48.700170107329	37.488639950752	bus 
194	194	48.70025153906	37.477160096169	bus 
195	195	48.700173647841	37.477433681488	bus 
196	196	48.698228098552	37.462665438652	bus 
198	198	48.720378837142	37.511878609657	bus 
200	200	48.718216405933	37.518031597138	bus 
202	202	48.716117590841	37.523980736732	bus 
204	204	48.713622258287	37.531249523163	bus 
206	206	48.712903721141	37.538550496101	bus 
207	207	48.712824079692	37.538381516933	bus 
208	208	48.704924791546	37.535428404808	bus 
209	209	48.704876999115	37.535288929939	bus 
210	210	48.684260069251	37.526536881923	bus 
211	211	48.684660272058	37.526990175247	bus 
212	212	48.695423826059	37.532225847245	bus 
213	213	48.694981218273	37.531903982162	bus 
214	214	48.680355268788	37.521918118	bus 
215	215	48.68037474927	37.522092461586	bus 
216	216	48.666764911874	37.515719532967	bus 
217	217	48.666516910927	37.515590786934	bus 
218	218	48.675132457029	37.517422735691	bus 
219	219	48.675095263141	37.517551481723	bus 
220	220	48.658185141402	37.516003847122	bus 
221	221	48.657784728255	37.515783905984	bus 
222	222	48.650039828909	37.507766783238	bus 
223	223	48.649929963623	37.507986724377	bus 
224	224	48.641416448123	37.45303362608	bus 
225	225	48.642805929304	37.461082935333	bus 
226	226	48.642852008381	37.460905909538	bus 
228	228	48.724680418557	37.531319260597	bus 
230	230	48.724337154898	37.52652078867	bus 
232	232	48.724142519823	37.523377239704	bus 
234	234	48.723885954255	37.519423663616	bus 
237	237	48.723701934008	37.516003847122	bus 
238	238	48.722107653487	37.507321536541	bus 
240	240	48.723103863553	37.511779367924	bus 
242	242	48.73630753335	37.511500418186	bus 
243	243	48.731690270058	37.512554526329	bus 
244	244	48.731610658351	37.512482106686	bus 
245	245	48.733629218474	37.512036859989	bus 
246	246	48.733424004843	37.511889338494	bus 
247	247	48.731812341096	37.514040470124	bus 
248	248	48.731716807265	37.514351606369	bus 
249	249	48.732139631548	37.517798244953	bus 
250	250			 
251	251			 
252	252			 
253	253	48.732548299338	37.523589134216	bus 
254	254	48.732431537451	37.523937821388	bus 
256	256	48.733632756633	37.526571750641	bus 
257	257	48.733786666294	37.526595890522	bus 
258	258	48.728047463131	37.534891963005	bus 
259	259	48.72811115702	37.534739077091	bus 
260	260	48.733974187774	37.533754706383	bus 
261	261	48.734186475398	37.533947825432	bus 
262	262	48.735081611687	37.53065943718	bus 
263	263	48.734876403985	37.531104683876	bus 
264	264	48.736266846675	37.544156312943	bus 
265	265	48.736089947705	37.54413485527	bus 
266	266	48.779759780607	37.55519092083	bus 
267	267	48.779987781864	37.555502057076	bus 
268	268	48.796752756529	37.566338181496	bus 
269	269	48.796648511847	37.566998004912	bus 
270	270	48.796968312643	37.567459344864	bus 
271	271	48.755584005539	37.557618319988	bus 
272	272	48.755672420798	37.557816803456	bus 
273	273	48.80402814676	37.574679851532	bus 
274	274	48.772118488409	37.5536942482	bus 
275	275	48.772468496674	37.554112672806	bus 
276	276	48.77504929037	37.554244101048	bus 
277	277	48.774971514964	37.553814947606	bus 
278	278	48.749426384122	37.555612027645	bus 
279	279	48.749500662053	37.555821239948	bus 
280	280	48.741338275407	37.552329003811	bus 
281	281	48.740671430318	37.551848888398	bus 
282	282	48.768314200799	37.553930282593	bus 
283	283	48.768466236409	37.554268240929	bus 
284	284	48.763699877838	37.554802000523	bus 
285	285	48.763958008248	37.554987072945	bus 
286	286	48.78792299422	37.560909390449	bus 
287	287	48.788177465789	37.560836970806	bus 
288	288	48.740425562126	37.515008747577	bus 
289	289	48.740411411402	37.515478134155	bus 
290	290	48.739272265053	37.522062957287	bus 
291	291	48.739371322282	37.521843016147	bus 
293	293	48.737165483833	37.524849772453	bus 
294	294	48.741552300735	37.510092258453	bus 
295	295	48.741715030126	37.510011792183	bus 
296	296	48.743416581988	37.48902618885	bus 
297	297	48.74327508299	37.488967180252	bus 
298	298	48.744306247813	37.48494118452	bus 
299	299	48.744391145518	37.485145032406	bus 
300	300	48.742970858795	37.495994567871	bus 
301	301	48.742822283518	37.496096491814	bus 
302	302	48.745086240082	37.483018040657	bus 
303	303	48.74493767106	37.483007311821	bus 
304	304	48.74604839074	37.467933297158	bus 
305	305	48.746126210944	37.471565008164	bus 
306	306	48.745878600786	37.47233748436	bus 
307	307	48.777246395791	37.483506202698	bus 
308	308	48.77460384778	37.481617927551	bus 
309	309	48.774639200511	37.481446266174	bus 
310	310	48.770407301768	37.479863762856	bus 
311	311	48.770626506619	37.480051517487	bus 
312	312	48.76136603582	37.486478090286	bus 
313	313	48.76151455627	37.486537098885	bus 
314	314	48.754689234357	37.491703033448	bus 
315	315	48.754568987213	37.491590380669	bus 
316	316	48.749051455745	37.49142408371	bus 
317	317	48.749047918672	37.491153180599	bus 
318	318	48.748856916334	37.492496967316	bus 
319	319	48.74868713587	37.49259352684	bus 
320	320	48.749461754579	37.500991523266	bus 
321	321	48.749295513213	37.501004934311	bus 
322	322	48.75006128004	37.505103349686	bus 
323	323	48.749900346178	37.5052267313	bus 
324	324	48.74804337973	37.516443729401	bus 
325	325	48.747901893758	37.516481280327	bus 
326	326	48.743881757137	37.527534663677	bus 
327	327	48.744030329282	37.527459561825	bus 
328	328	48.741032270669	37.534897327423	bus 
329	329	48.741318818514	37.534698843956	bus 
330	330	48.737774000659	37.539693117142	bus 
331	331	48.737830606501	37.539800405502	bus 
332	332	48.765687094187	37.591459751129	bus 
333	333	48.765909855531	37.591255903244	bus 
334	334	48.7624445672	37.603234648704	bus 
335	335	48.762607228939	37.603105902672	bus 
336	336	48.761610033471	37.607987523079	bus 
337	337	48.761348354784	37.608566880226	bus 
338	338	48.760609281944	37.611887454987	bus 
339	339	48.760982355957	37.611002326012	bus 
340	340	48.739532289864	37.583938837052	bus 
341	341	48.742128926421	37.575532793998	bus 
342	342	48.721521950613	37.549754083157	bus 
343	343	48.721728982317	37.54966288805	bus 
344	344	48.717961579767	37.540771365166	bus 
345	345	48.717664280941	37.541114687919	bus 
346	346	48.715519430202	37.548581957817	bus 
347	347	48.715400859053	37.549786269665	bus 
348	348	48.720994635243	37.553544044495	bus 
349	349	48.720803526295	37.556848526001	bus 
350	350	48.719559530855	37.560394406319	bus 
351	351	48.719694018332	37.560786008835	bus 
352	352	48.710551590579	37.55785703659	bus 
353	353	48.711121492351	37.557457387447	bus 
354	354	48.761433223697	37.698061466217	bus 
355	355	48.758204567782	37.695765495301	bus 
356	356	48.759311457865	37.696157097817	bus 
357	357	48.761125573207	37.647662758827	bus 
358	358	48.760881573203	37.64809191227	bus 
359	359	48.761956578822	37.641370296478	bus 
360	360	48.762122778295	37.641735076904	bus 
361	361	48.757323989243	37.632905244827	bus 
362	362	48.757207284904	37.633371949196	bus 
363	363	48.699676203359	37.591891586781	bus 
365	365	48.66748765053	37.641568779946	bus 
366	366	48.679039433367	37.615916132927	bus 
367	367	48.67919528108	37.615959048271	bus 
368	368	48.694303135599	37.588836550713	bus 
369	369	48.694057040673	37.588874101639	bus 
370	370	48.71365765394	37.558908462525	bus 
371	371	48.713455898383	37.559069395065	bus 
372	372	48.719748874962	37.617563009262	bus 
373	373	48.711985182111	37.561810612679	bus 
374	374	48.71148431465	37.562387287617	bus 
375	375	48.697219003336	37.583796679973	bus 
376	376	48.697066752127	37.583855688572	bus 
377	377	48.699909878959	37.579379081727	bus 
378	378	48.699752325075	37.57945150137	bus 
379	379	48.702772317031	37.574594020844	bus 
380	380	48.703129889074	37.574325799942	bus 
381	381	48.709056010202	37.565855383873	bus 
382	382	48.708836536679	37.566027045249	bus 
383	383	48.690740838487	37.579534649849	bus 
384	384	48.693159403659	37.577040195465	bus 
385	385	48.692991205594	37.577018737793	bus 
386	386	48.693506421049	37.567054331302	bus 
387	387	48.693412584949	37.567126750946	bus 
389	389	48.693771993966	37.572244405746	bus 
390	390	48.693858747482	37.572094202041	bus 
391	391	48.700841030049	37.56243288517	bus 
392	392	48.701083551365	37.561987638473	bus 
393	393	48.705393863001	37.561266124249	bus 
394	394	48.705284118374	37.561059594154	bus 
395	395	48.710158673176	37.582640647888	bus 
396	396	48.709861328236	37.582240998745	bus 
397	397	48.715464568959	37.586781978608	bus 
398	398	48.715202649942	37.586307227612	bus 
399	399	48.721329074156	37.577104568482	bus 
400	400	48.721008791433	37.577469348907	bus 
401	401	48.723015390989	37.572416067124	bus 
402	402	48.722608415188	37.572898864746	bus 
403	403	48.729938783397	37.571809887887	bus 
404	404	48.729615017061	37.57248044014	bus 
405	405	48.73523374789	37.595139741898	bus 
406	406	48.735042693049	37.594903707504	bus 
407	407	48.731759266768	37.604999542236	bus 
408	408	48.731681424319	37.604291439056	bus 
409	409	48.730740228804	37.607842683792	bus 
410	410	48.730506696362	37.607660293579	bus 
413	413	48.737027505155	37.60741353035	bus 
414	414	48.736850608861	37.60711312294	bus 
419	419	48.733316090444	37.6129925251	bus 
420	420	48.733277170439	37.612630426883	bus 
421	421	48.756209982226	37.599152326584	bus 
422	422	48.756103885031	37.599077224731	bus 
423	423	48.755042900761	37.603744268417	bus 
424	424	48.755187903267	37.603679895401	bus 
425	425	48.752130383761	37.595177292824	bus 
426	426	48.752708656489	37.595960497857	bus 
429	429	48.745125150944	37.589292526245	bus 
431	431	48.753615841579	37.611699700356	bus 
432	432	48.753444308811	37.611501216889	bus 
433	433	48.751884571625	37.61696755886	bus 
434	434	48.751732485816	37.616543769836	bus 
435	435	48.748984251307	37.614258527756	bus 
436	436	48.749261911169	37.616165578365	bus 
437	437	48.746239403752	37.613427042961	bus 
438	438	48.74591397374	37.613856196404	bus 
439	439	48.747967331069	37.611498534679	bus 
440	440	48.748168948196	37.611573636532	bus 
441	441	48.754187023787	37.623549699784	bus 
442	442	48.754323187008	37.623225152493	bus 
443	443	48.732834895546	37.584067583085	bus 
444	444	48.732604911063	37.583686709404	bus 
447	447	48.744134683263	37.593015432358	bus 
448	448	48.760596905034	37.611342966557	bus 
449	449	48.758666069648	37.610634863377	bus 
450	450	48.759484738769	37.611082792282	bus 
451	451	48.759269021634	37.616586685181	bus 
452	452	48.759003794379	37.61683344841	bus 
453	453	48.76482432664	37.631279826164	bus 
454	454	48.762334947035	37.64128446579	bus 
457	457	48.765694165991	37.580521702766	bus 
458	458	48.765383005678	37.580189108849	bus 
461	461	48.766024771712	37.57697314024	bus 
462	462	48.766325320478	37.576822936534	bus 
466	466	48.769288281445	37.571930587291	bus 
467	467	48.769290049269	37.572255134583	bus 
468	468	48.757323989243	37.583936154842	bus 
469	469	48.762640822059	37.637379169464	bus 
470	470	48.762863596916	37.636856138706	bus 
471	471	48.715215038034	37.596153616905	trol 
472	472	48.763691037731	37.587600052357	bus 
473	473	48.764939245305	37.595440149307	bus 
474	474	48.765108970851	37.595276534557	bus 
475	475	48.738959172171	37.583359479904	bus 
476	476	48.747548177086	37.596625685692	bus 
477	477	48.731099371277	37.591288089752	bus 
478	478	48.730862302149	37.590899169445	bus 
480	480	48.699662041166	37.592181265354	bus 
481	481	48.69487145094	37.597250640392	bus
